id,filename
1323576,mon_dr_catform_spellattack03
1323577,mon_dr_catform_spellattack04
1323578,mon_dr_catform_spellattack05
2831085,mon_dr_kultiran_bearform_attackcrit_01
2831086,mon_dr_kultiran_bearform_attackcrit_02
2831087,mon_dr_kultiran_bearform_attackcrit_03
2831100,mon_dr_kultiran_catform_attackcrit_01
2831101,mon_dr_kultiran_catform_attackcrit_02
2831102,mon_dr_kultiran_catform_attackcrit_03
2838066,mon_dr_zandalari_bearform_attack_01
2838067,mon_dr_zandalari_bearform_attack_02
2838068,mon_dr_zandalari_bearform_attack_03
2838069,mon_dr_zandalari_bearform_attack_04
2838070,mon_dr_zandalari_bearform_attack_05
2838071,mon_dr_zandalari_bearform_attack_06
2838072,mon_dr_zandalari_bearform_attack_07
2838062,mon_dr_zandalari_bearform_attackcrit_01
2838063,mon_dr_zandalari_bearform_attackcrit_02
2838064,mon_dr_zandalari_bearform_attackcrit_03
2838065,mon_dr_zandalari_bearform_attackcrit_04
2838104,mon_dr_zandalari_catform_attack_01
2838105,mon_dr_zandalari_catform_attack_02
2838106,mon_dr_zandalari_catform_attack_03
2838107,mon_dr_zandalari_catform_attack_04
2838108,mon_dr_zandalari_catform_attack_05
2838109,mon_dr_zandalari_catform_attack_06
2838110,mon_dr_zandalari_catform_attack_07
2838099,mon_dr_zandalari_catform_attackcrit_01
2838100,mon_dr_zandalari_catform_attackcrit_02
2838101,mon_dr_zandalari_catform_attackcrit_03
2838102,mon_dr_zandalari_catform_attackcrit_04
2838103,mon_dr_zandalari_catform_attackcrit_05
2838208,mon_dr_zandalari_moonkinform_attack_01
2838209,mon_dr_zandalari_moonkinform_attack_02
2838210,mon_dr_zandalari_moonkinform_attack_03
2838211,mon_dr_zandalari_moonkinform_attack_04
2838212,mon_dr_zandalari_moonkinform_attack_05
2838213,mon_dr_zandalari_moonkinform_attack_06
2838214,mon_dr_zandalari_moonkinform_attack_07
2838215,mon_dr_zandalari_moonkinform_attack_08
2838216,mon_dr_zandalari_moonkinform_attackcrit_01
2838217,mon_dr_zandalari_moonkinform_attackcrit_02
2838218,mon_dr_zandalari_moonkinform_attackcrit_03
1000923,mon_draeneifemale_npc01_attack_01
1000924,mon_draeneifemale_npc01_attack_010
1000925,mon_draeneifemale_npc01_attack_011
1000926,mon_draeneifemale_npc01_attack_02
1000927,mon_draeneifemale_npc01_attack_03
1000928,mon_draeneifemale_npc01_attack_04
1000929,mon_draeneifemale_npc01_attack_05
1000930,mon_draeneifemale_npc01_attack_06
1000931,mon_draeneifemale_npc01_attack_07
1000932,mon_draeneifemale_npc01_attack_08
1000933,mon_draeneifemale_npc01_attack_09
1000917,mon_draeneifemale_npc01_attackcrit_01
1000918,mon_draeneifemale_npc01_attackcrit_02
1000919,mon_draeneifemale_npc01_attackcrit_03
1000920,mon_draeneifemale_npc01_attackcrit_04
1000921,mon_draeneifemale_npc01_attackcrit_05
1000922,mon_draeneifemale_npc01_attackcrit_06
1000987,mon_draeneimale_caster_attack_01
1000988,mon_draeneimale_caster_attack_010
1000989,mon_draeneimale_caster_attack_011
1000990,mon_draeneimale_caster_attack_012
1000991,mon_draeneimale_caster_attack_013
1000992,mon_draeneimale_caster_attack_02
1000993,mon_draeneimale_caster_attack_03
1000994,mon_draeneimale_caster_attack_04
1000995,mon_draeneimale_caster_attack_05
1000996,mon_draeneimale_caster_attack_06
1000997,mon_draeneimale_caster_attack_07
1000998,mon_draeneimale_caster_attack_08
1000999,mon_draeneimale_caster_attack_09
1000981,mon_draeneimale_caster_attackcrit_01
1000982,mon_draeneimale_caster_attackcrit_02
1000983,mon_draeneimale_caster_attackcrit_03
1000984,mon_draeneimale_caster_attackcrit_04
1000985,mon_draeneimale_caster_attackcrit_05
1000986,mon_draeneimale_caster_attackcrit_06
1001052,mon_draeneimale_melee_attack_01
1001053,mon_draeneimale_melee_attack_010
1001054,mon_draeneimale_melee_attack_011
1001055,mon_draeneimale_melee_attack_012
1001056,mon_draeneimale_melee_attack_02
1001057,mon_draeneimale_melee_attack_03
1001058,mon_draeneimale_melee_attack_04
1001059,mon_draeneimale_melee_attack_05
1001060,mon_draeneimale_melee_attack_06
1001061,mon_draeneimale_melee_attack_07
1001062,mon_draeneimale_melee_attack_08
1001063,mon_draeneimale_melee_attack_09
1001043,mon_draeneimale_melee_attackcrit_01
1001044,mon_draeneimale_melee_attackcrit_02
1001045,mon_draeneimale_melee_attackcrit_03
1001046,mon_draeneimale_melee_attackcrit_04
1001047,mon_draeneimale_melee_attackcrit_05
1001048,mon_draeneimale_melee_attackcrit_06
1001049,mon_draeneimale_melee_attackcrit_07
1001050,mon_draeneimale_melee_attackcrit_08
1001051,mon_draeneimale_melee_attackcrit_09
1044913,mon_draenor_kaliri_attack01
1044914,mon_draenor_kaliri_attack02
1044915,mon_draenor_kaliri_attack03
1044916,mon_draenor_kaliri_attack04
1044917,mon_draenor_kaliri_attack05
1044918,mon_draenor_kaliri_attack06
1044919,mon_draenor_kaliri_attack07
1044920,mon_draenor_kaliri_attack08
1044921,mon_draenor_kaliri_attack09
1044922,mon_draenor_kaliri_attack10
1044923,mon_draenor_kaliri_attackcrit01
1044924,mon_draenor_kaliri_attackcrit02
1044925,mon_draenor_kaliri_attackcrit03
1044926,mon_draenor_kaliri_attackcrit04
1044927,mon_draenor_kaliri_attackcrit05
970710,mon_draenorclefthoof_attack_01
970712,mon_draenorclefthoof_attack_02
970714,mon_draenorclefthoof_attack_03
970716,mon_draenorclefthoof_attack_04
970718,mon_draenorclefthoof_attack_05
970704,mon_draenorclefthoof_attackcrit_01
970706,mon_draenorclefthoof_attackcrit_02
970708,mon_draenorclefthoof_attackcrit_03
1034631,mon_draenorconstruct_attack01
1034632,mon_draenorconstruct_attack02
1034633,mon_draenorconstruct_attack03
1034634,mon_draenorconstruct_attack04
1034635,mon_draenorconstruct_attack05
1034636,mon_draenorconstruct_attack06
1034637,mon_draenorconstruct_attack07
1034638,mon_draenorconstruct_attack08
1034639,mon_draenorconstruct_attack09
1034640,mon_draenorconstruct_attack10
1034641,mon_draenorconstruct_attackcrit01
1034642,mon_draenorconstruct_attackcrit02
1034643,mon_draenorconstruct_attackcrit03
1034644,mon_draenorconstruct_attackcrit04
1034645,mon_draenorconstruct_attackcrit05
970501,mon_draenorelekk_attack_01
970503,mon_draenorelekk_attack_02
970505,mon_draenorelekk_attack_03
970507,mon_draenorelekk_attack_04
970509,mon_draenorelekk_attack_05
970495,mon_draenorelekk_attackcrit_01
970497,mon_draenorelekk_attackcrit_02
970499,mon_draenorelekk_attackcrit_03
1044907,mon_draenorgoat_pet_attack01
1044883,mon_draenorgoat_pet_attack02
1044884,mon_draenorgoat_pet_attack03
1044885,mon_draenorgoat_pet_attack04
1044886,mon_draenorgoat_pet_attack05
970664,mon_draenortalbuk_attack_01
970666,mon_draenortalbuk_attack_02
970668,mon_draenortalbuk_attack_03
970670,mon_draenortalbuk_attack_04
970672,mon_draenortalbuk_attack_05
970658,mon_draenortalbuk_attackcrit_01
970660,mon_draenortalbuk_attackcrit_02
970662,mon_draenortalbuk_attackcrit_03
929479,mon_draenorwolf_attack01
929481,mon_draenorwolf_attack02
929483,mon_draenorwolf_attack03
929485,mon_draenorwolf_attack04
929487,mon_draenorwolf_attack05
929489,mon_draenorwolf_attack06
929491,mon_draenorwolf_attack07
929493,mon_draenorwolf_attack08
929495,mon_draenorwolf_attack09
929497,mon_draenorwolf_attack10
929499,mon_draenorwolf_attackcrit01
929501,mon_draenorwolf_attackcrit02
929503,mon_draenorwolf_attackcrit03
929505,mon_draenorwolf_attackcrit04
1000191,mon_dragonfly_attack_01
1000192,mon_dragonfly_attack_010
1000193,mon_dragonfly_attack_02
1000194,mon_dragonfly_attack_03
1000195,mon_dragonfly_attack_04
1000196,mon_dragonfly_attack_05
1000197,mon_dragonfly_attack_06
1000198,mon_dragonfly_attack_07
1000199,mon_dragonfly_attack_08
1000200,mon_dragonfly_attack_09
602468,mon_dragonsinestra_attack_01
602456,mon_dragonsinestra_attack_02
602435,mon_dragonsinestra_attack_03
602402,mon_dragonsinestra_attack_04
602492,mon_dragonsinestra_attack_05
602471,mon_dragonsinestra_attack_06
602450,mon_dragonsinestra_attack_07
602420,mon_dragonsinestra_attack_08
602405,mon_dragonsinestra_attack_09
602396,mon_dragonsinestra_attack_10
602444,mon_dragonsinestra_attackcrit_01
602453,mon_dragonsinestra_attackcrit_02
602462,mon_dragonsinestra_attackcrit_03
602414,mon_dragonsinestra_attackcrit_04
602429,mon_dragonsinestra_attackcrit_05
3588896,mon_dragonturtle_attack_00_157524
3588898,mon_dragonturtle_attack_01_157524
3588900,mon_dragonturtle_attack_02_157524
3588902,mon_dragonturtle_attack_03_157524
3588904,mon_dragonturtle_attack_04_157524
3588906,mon_dragonturtle_attack_05_157524
3588908,mon_dragonturtle_attack_06_157524
3588910,mon_dragonturtle_attack_07_157524
3588912,mon_dragonturtle_attack_08_157524
3588914,mon_dragonturtle_attack_09_157524
3588886,mon_dragonturtle_attackcritical_00_157526
3588888,mon_dragonturtle_attackcritical_01_157526
3588890,mon_dragonturtle_attackcritical_02_157526
3588892,mon_dragonturtle_attackcritical_03_157526
3588894,mon_dragonturtle_attackcritical_04_157526
1248923,mon_dreadlord_v2_attack_01
1248924,mon_dreadlord_v2_attack_02
1248925,mon_dreadlord_v2_attack_03
1248926,mon_dreadlord_v2_attack_04
1248927,mon_dreadlord_v2_attack_05
1248928,mon_dreadlord_v2_attack_06
1248929,mon_dreadlord_v2_attack_07
1248930,mon_dreadlord_v2_attack_08
1248931,mon_dreadlord_v2_attack_09
1248932,mon_dreadlord_v2_attack_10
1248933,mon_dreadlord_v2_attackcrit_01
1248934,mon_dreadlord_v2_attackcrit_02
1248935,mon_dreadlord_v2_attackcrit_03
1248936,mon_dreadlord_v2_attackcrit_04
1248937,mon_dreadlord_v2_attackcrit_05
4190211,mon_dreadqueen_attack_00_184537
4190213,mon_dreadqueen_attack_01_184537
4190215,mon_dreadqueen_attack_02_184537
4190217,mon_dreadqueen_attack_03_184537
4190219,mon_dreadqueen_attack_04_184537
4190221,mon_dreadqueen_attack_05_184537
4190223,mon_dreadqueen_attack_06_184537
4190225,mon_dreadqueen_attack_07_184537
4190227,mon_dreadqueen_attack_08_184537
4190229,mon_dreadqueen_attack_09_184537
4190231,mon_dreadqueen_attack_10_184537
4190199,mon_dreadqueen_attackcritical_00_184538
4190201,mon_dreadqueen_attackcritical_01_184538
4190203,mon_dreadqueen_attackcritical_02_184538
4190205,mon_dreadqueen_attackcritical_03_184538
4190207,mon_dreadqueen_attackcritical_04_184538
4190209,mon_dreadqueen_attackcritical_05_184538
3743423,mon_dreamweaver_attack_00_166429
3743421,mon_dreamweaver_attack_01_166429
3743419,mon_dreamweaver_attack_02_166429
3743417,mon_dreamweaver_attack_03_166429
3743415,mon_dreamweaver_attack_04_166429
3743413,mon_dreamweaver_attack_05_166429
3743411,mon_dreamweaver_attack_06_166429
3743409,mon_dreamweaver_attack_07_166429
3743407,mon_dreamweaver_attack_08_166429
3743405,mon_dreamweaver_attack_09_166429
3743403,mon_dreamweaver_attackcritical_00_166430
3743401,mon_dreamweaver_attackcritical_01_166430
3743399,mon_dreamweaver_attackcritical_02_166430
3743397,mon_dreamweaver_attackcritical_03_166430
3743395,mon_dreamweaver_attackcritical_04_166430
3734353,mon_dredger_attack_00_165497
3737698,mon_dredger_attack_00_165883
3734351,mon_dredger_attack_01_165497
3737696,mon_dredger_attack_01_165883
3734349,mon_dredger_attack_02_165497
3737694,mon_dredger_attack_02_165883
3734347,mon_dredger_attack_03_165497
3737692,mon_dredger_attack_03_165883
3734345,mon_dredger_attack_04_165497
3737690,mon_dredger_attack_04_165883
3734343,mon_dredger_attack_05_165497
3737688,mon_dredger_attack_05_165883
3734341,mon_dredger_attack_06_165497
3737686,mon_dredger_attack_06_165883
3734339,mon_dredger_attack_07_165497
3734337,mon_dredger_attack_08_165497
3734335,mon_dredger_attack_09_165497
3734333,mon_dredger_attackcritical_00_165498
3737684,mon_dredger_attackcritical_00_165884
3734331,mon_dredger_attackcritical_01_165498
3737682,mon_dredger_attackcritical_01_165884
3734329,mon_dredger_attackcritical_02_165498
3737680,mon_dredger_attackcritical_02_165884
3734327,mon_dredger_attackcritical_03_165498
3737678,mon_dredger_attackcritical_03_165884
3734325,mon_dredger_attackcritical_04_165498
3598298,mon_dredgerbrute_attack_00_158609
3737854,mon_dredgerbrute_attack_00_166264
3598300,mon_dredgerbrute_attack_01_158609
3737852,mon_dredgerbrute_attack_01_166264
3785044,mon_dredgerbrute_attack_01_169602
3598302,mon_dredgerbrute_attack_02_158609
3737850,mon_dredgerbrute_attack_02_166264
3785046,mon_dredgerbrute_attack_02_169602
3598304,mon_dredgerbrute_attack_03_158609
3737848,mon_dredgerbrute_attack_03_166264
3785048,mon_dredgerbrute_attack_03_169602
3598306,mon_dredgerbrute_attack_04_158609
3737846,mon_dredgerbrute_attack_04_166264
3785050,mon_dredgerbrute_attack_04_169602
3598308,mon_dredgerbrute_attack_05_158609
3737844,mon_dredgerbrute_attack_05_166264
3785052,mon_dredgerbrute_attack_05_169602
3598310,mon_dredgerbrute_attack_06_158609
3737842,mon_dredgerbrute_attack_06_166264
3785054,mon_dredgerbrute_attack_06_169602
3598312,mon_dredgerbrute_attack_07_158609
3785056,mon_dredgerbrute_attack_07_169602
3598314,mon_dredgerbrute_attack_08_158609
3785058,mon_dredgerbrute_attack_08_169602
3598316,mon_dredgerbrute_attack_09_158609
3785060,mon_dredgerbrute_attack_09_169602
3785062,mon_dredgerbrute_attack_10_169602
3598288,mon_dredgerbrute_attackcritical_00_158610
3737840,mon_dredgerbrute_attackcritical_00_166265
3598290,mon_dredgerbrute_attackcritical_01_158610
3737838,mon_dredgerbrute_attackcritical_01_166265
3785034,mon_dredgerbrute_attackcritical_01_169603
3598292,mon_dredgerbrute_attackcritical_02_158610
3737836,mon_dredgerbrute_attackcritical_02_166265
3785036,mon_dredgerbrute_attackcritical_02_169603
3598294,mon_dredgerbrute_attackcritical_03_158610
3737834,mon_dredgerbrute_attackcritical_03_166265
3785038,mon_dredgerbrute_attackcritical_03_169603
3598296,mon_dredgerbrute_attackcritical_04_158610
3785040,mon_dredgerbrute_attackcritical_04_169603
3785042,mon_dredgerbrute_attackcritical_05_169603
2143830,mon_drust_monster_attack_01
2143809,mon_drust_monster_attack_02
2143818,mon_drust_monster_attack_03
2143822,mon_drust_monster_attack_04
2143819,mon_drust_monster_attack_05
2143826,mon_drust_monster_attack_06
2143833,mon_drust_monster_attack_07
2143814,mon_drust_monster_attack_08
2143802,mon_drust_monster_attack_09
2143824,mon_drust_monster_attack_10
2143838,mon_drust_monster_attackcrit_01
2143813,mon_drust_monster_attackcrit_02
2143810,mon_drust_monster_attackcrit_03
2143811,mon_drust_monster_attackcrit_04
2143792,mon_drust_monster_attackcrit_05
3799050,mon_drustman_attack_00_170220
3799052,mon_drustman_attack_01_170220
3799055,mon_drustman_attack_02_170220
3799057,mon_drustman_attack_03_170220
3799059,mon_drustman_attack_04_170220
3799062,mon_drustman_attack_05_170220
3799064,mon_drustman_attack_06_170220
3799066,mon_drustman_attack_07_170220
3799068,mon_drustman_attack_08_170220
3799071,mon_drustman_attack_09_170220
3799039,mon_drustman_attackcritical_00_170221
3799041,mon_drustman_attackcritical_01_170221
3799043,mon_drustman_attackcritical_02_170221
3799045,mon_drustman_attackcritical_03_170221
3799048,mon_drustman_attackcritical_04_170221
3611569,mon_drustmonster_attack_00_159786
3611571,mon_drustmonster_attack_01_159786
3611573,mon_drustmonster_attack_02_159786
3611575,mon_drustmonster_attack_03_159786
3611577,mon_drustmonster_attack_04_159786
3611579,mon_drustmonster_attack_05_159786
3611751,mon_drustmonster_attack_06_159786
3611581,mon_drustmonster_attack_07_159786
3611583,mon_drustmonster_attack_08_159786
3611585,mon_drustmonster_attack_09_159786
3611587,mon_drustmonster_attack_10_159786
3611589,mon_drustmonster_attack_11_159786
3611553,mon_drustmonster_attackcritical_00_159787
3611555,mon_drustmonster_attackcritical_01_159787
3611557,mon_drustmonster_attackcritical_02_159787
3611559,mon_drustmonster_attackcritical_03_159787
3611561,mon_drustmonster_attackcritical_04_159787
3611563,mon_drustmonster_attackcritical_05_159787
3611565,mon_drustmonster_attackcritical_06_159787
3611567,mon_drustmonster_attackcritical_07_159787
3798259,mon_drustnative_attack_00_170201
3798261,mon_drustnative_attack_01_170201
3798263,mon_drustnative_attack_02_170201
3798265,mon_drustnative_attack_03_170201
3798267,mon_drustnative_attack_04_170201
3798269,mon_drustnative_attack_05_170201
3798271,mon_drustnative_attack_06_170201
3798273,mon_drustnative_attack_07_170201
3798275,mon_drustnative_attack_08_170201
3798277,mon_drustnative_attack_09_170201
3798249,mon_drustnative_attackcritical_00_170202
3798251,mon_drustnative_attackcritical_01_170202
3798253,mon_drustnative_attackcritical_02_170202
3798255,mon_drustnative_attackcritical_03_170202
3798257,mon_drustnative_attackcritical_04_170202
3798448,mon_drustnative_female_attack_00_170209
3798450,mon_drustnative_female_attack_01_170209
3798452,mon_drustnative_female_attack_02_170209
3798454,mon_drustnative_female_attack_03_170209
3798456,mon_drustnative_female_attack_04_170209
3798458,mon_drustnative_female_attack_05_170209
3798460,mon_drustnative_female_attack_06_170209
3798462,mon_drustnative_female_attack_07_170209
3798464,mon_drustnative_female_attack_08_170209
3798466,mon_drustnative_female_attack_09_170209
3798438,mon_drustnative_female_attackcritical_00_170210
3798440,mon_drustnative_female_attackcritical_01_170210
3798442,mon_drustnative_female_attackcritical_02_170210
3798444,mon_drustnative_female_attackcritical_03_170210
3798446,mon_drustnative_female_attackcritical_04_170210
2140506,mon_drustvarhag_attack_01
2140494,mon_drustvarhag_attack_02
2140502,mon_drustvarhag_attack_03
2140460,mon_drustvarhag_attack_04
2140481,mon_drustvarhag_attack_05
2140462,mon_drustvarhag_attack_06
2140486,mon_drustvarhag_attack_07
2140464,mon_drustvarhag_attack_08
2140483,mon_drustvarhag_attack_09
2140487,mon_drustvarhag_attack_10
2140485,mon_drustvarhag_attack_11
2140497,mon_drustvarhag_attack_crit_01
2140450,mon_drustvarhag_attack_crit_02
2140505,mon_drustvarhag_attack_crit_03
2140479,mon_drustvarhag_attack_crit_04
2140495,mon_drustvarhag_attack_crit_05
3859213,mon_dutiful_assistant_attack_01_173177
3859215,mon_dutiful_assistant_attack_02_173177
3859217,mon_dutiful_assistant_attack_03_173177
3859219,mon_dutiful_assistant_attack_04_173177
3859221,mon_dutiful_assistant_attack_05_173177
3859223,mon_dutiful_assistant_attack_06_173177
3859225,mon_dutiful_assistant_attack_07_173177
3859227,mon_dutiful_assistant_attack_08_173177
3859229,mon_dutiful_assistant_attack_09_173177
3859231,mon_dutiful_assistant_attack_10_173177
3859203,mon_dutiful_assistant_attackcritical_01_173178
3859205,mon_dutiful_assistant_attackcritical_02_173178
3859207,mon_dutiful_assistant_attackcritical_03_173178
3859209,mon_dutiful_assistant_attackcritical_04_173178
3859211,mon_dutiful_assistant_attackcritical_05_173178
1266222,mon_eagle_attack_01
1266223,mon_eagle_attack_02
1266224,mon_eagle_attack_03
1266225,mon_eagle_attack_04
1266226,mon_eagle_attack_05
1266227,mon_eagle_attack_06
2432051,mon_earthen_attack_01
2432065,mon_earthen_attack_02
2432076,mon_earthen_attack_03
2432054,mon_earthen_attack_04
2432070,mon_earthen_attack_05
2432063,mon_earthen_attack_06
2432071,mon_earthen_attack_07
2432086,mon_earthen_attack_08
2432053,mon_earthen_attack_09
2432094,mon_earthen_attack_10
2432079,mon_earthen_attackcrit_01
2432078,mon_earthen_attackcrit_02
2432082,mon_earthen_attackcrit_03
2432092,mon_earthen_attackcrit_04
2432083,mon_earthen_attackcrit_05
1010482,mon_earthenfury_attack_01
1010483,mon_earthenfury_attack_02
1010484,mon_earthenfury_attack_03
1010485,mon_earthenfury_attack_04
1010486,mon_earthenfury_attack_05
1010487,mon_earthenfury_attack_06
1010488,mon_earthenfury_attack_07
1010490,mon_earthenfury_attack_08
1010491,mon_earthenfury_attackcrit_01
1010492,mon_earthenfury_attackcrit_02
1010493,mon_earthenfury_attackcrit_03
1010494,mon_earthenfury_attackcrit_04
617968,mon_earthspirit_attack01
617970,mon_earthspirit_attack02
617972,mon_earthspirit_attack03
617974,mon_earthspirit_attack04
617976,mon_earthspirit_attack05
617978,mon_earthspirit_attack06
617980,mon_earthspirit_attack07
617982,mon_earthspirit_attack08
617984,mon_earthspirit_attack09
617986,mon_earthspirit_attack10
617988,mon_earthspirit_attackcrit01
617990,mon_earthspirit_attackcrit02
617992,mon_earthspirit_attackcrit03
617994,mon_earthspirit_attackcrit04
617996,mon_earthspirit_attackcrit05
1660858,mon_eredar_male_brute_attack_01
1660859,mon_eredar_male_brute_attack_02
1660860,mon_eredar_male_brute_attack_03
1660861,mon_eredar_male_brute_attack_04
1660862,mon_eredar_male_brute_attack_05
1660863,mon_eredar_male_brute_attack_06
1660864,mon_eredar_male_brute_attack_07
1660865,mon_eredar_male_brute_attack_08
1660866,mon_eredar_male_brute_attack_09
1660867,mon_eredar_male_brute_attack_10
1660868,mon_eredar_male_brute_attack_crit_01
1660869,mon_eredar_male_brute_attack_crit_02
1660870,mon_eredar_male_brute_attack_crit_03
1660871,mon_eredar_male_brute_attack_crit_04
1660872,mon_eredar_male_brute_attack_crit_05
1237535,mon_eredarfemale_melee_attack_01
1237536,mon_eredarfemale_melee_attack_02
1237537,mon_eredarfemale_melee_attack_03
1237538,mon_eredarfemale_melee_attack_04
1237539,mon_eredarfemale_melee_attack_05
1237540,mon_eredarfemale_melee_attack_06
1237541,mon_eredarfemale_melee_attack_07
1237542,mon_eredarfemale_melee_attack_08
1237543,mon_eredarfemale_melee_attack_09
1237544,mon_eredarfemale_melee_attack_10
1237545,mon_eredarfemale_melee_attackcrit_01
1237546,mon_eredarfemale_melee_attackcrit_02
1237547,mon_eredarfemale_melee_attackcrit_03
1237548,mon_eredarfemale_melee_attackcrit_04
1237549,mon_eredarfemale_melee_attackcrit_05
1146711,mon_eredarmale_melee_attack_01
1146712,mon_eredarmale_melee_attack_02
1146713,mon_eredarmale_melee_attack_03
1146714,mon_eredarmale_melee_attack_04
1146715,mon_eredarmale_melee_attack_05
1146716,mon_eredarmale_melee_attack_06
1146717,mon_eredarmale_melee_attack_07
1146718,mon_eredarmale_melee_attack_08
1146719,mon_eredarmale_melee_attack_09
1146720,mon_eredarmale_melee_attack_10
1146721,mon_eredarmale_melee_attackcrit_01
1146722,mon_eredarmale_melee_attackcrit_02
1146723,mon_eredarmale_melee_attackcrit_03
1146724,mon_eredarmale_melee_attackcrit_04
1146725,mon_eredarmale_melee_attackcrit_05
3750982,mon_estrik_drina_attack_01_167229
3750980,mon_estrik_drina_attack_02_167229
3750978,mon_estrik_drina_attack_03_167229
3750976,mon_estrik_drina_attack_04_167229
3750974,mon_estrik_drina_attack_05_167229
3750972,mon_estrik_drina_attack_06_167229
3750970,mon_estrik_drina_attack_07_167229
3750968,mon_estrik_drina_attack_08_167229
3750966,mon_estrik_drina_attack_09_167229
3750964,mon_estrik_drina_attack_10_167229
3750962,mon_estrik_drina_attackcritical_01_167230
3750960,mon_estrik_drina_attackcritical_02_167230
3750958,mon_estrik_drina_attackcritical_03_167230
3750956,mon_estrik_drina_attackcritical_04_167230
3750954,mon_estrik_drina_attackcritical_05_167230
3522580,mon_experimental_clawguard_attack_01_154268
3522582,mon_experimental_clawguard_attack_02_154268
3522584,mon_experimental_clawguard_attack_03_154268
3522586,mon_experimental_clawguard_attack_04_154268
3522588,mon_experimental_clawguard_attack_05_154268
3522590,mon_experimental_clawguard_attack_06_154268
3522592,mon_experimental_clawguard_attack_07_154268
3522594,mon_experimental_clawguard_attack_08_154268
3522570,mon_experimental_clawguard_attackcritical_01_154269
3522572,mon_experimental_clawguard_attackcritical_02_154269
3522574,mon_experimental_clawguard_attackcritical_03_154269
3522576,mon_experimental_clawguard_attackcritical_04_154269
3522578,mon_experimental_clawguard_attackcritical_05_154269
2958848,mon_eyeballjellyfish_attack_01
2958849,mon_eyeballjellyfish_attack_02
2958850,mon_eyeballjellyfish_attack_03
2958851,mon_eyeballjellyfish_attack_04
2958854,mon_eyeballjellyfish_attack_05
2958855,mon_eyeballjellyfish_attack_06
2958856,mon_eyeballjellyfish_attack_07
2958844,mon_eyeballjellyfish_attackcrit_01
2958845,mon_eyeballjellyfish_attackcrit_02
2958846,mon_eyeballjellyfish_attackcrit_03
2958847,mon_eyeballjellyfish_attackcrit_04
1890795,mon_facelessone_v2_attack_01
1890796,mon_facelessone_v2_attack_02
1890767,mon_facelessone_v2_attack_03
1890768,mon_facelessone_v2_attack_04
1890769,mon_facelessone_v2_attack_05
1890770,mon_facelessone_v2_attack_06
1890771,mon_facelessone_v2_attack_07
1890772,mon_facelessone_v2_attackcrit_01
1890773,mon_facelessone_v2_attackcrit_02
1890774,mon_facelessone_v2_attackcrit_03
3749541,mon_faerie_boss_attack_01_167089
3749543,mon_faerie_boss_attack_02_167089
3749545,mon_faerie_boss_attack_03_167089
3749547,mon_faerie_boss_attack_04_167089
3749549,mon_faerie_boss_attack_05_167089
3749551,mon_faerie_boss_attack_06_167089
3749553,mon_faerie_boss_attack_07_167089
3749555,mon_faerie_boss_attack_08_167089
3749557,mon_faerie_boss_attack_09_167089
3749559,mon_faerie_boss_attack_10_167089
3749531,mon_faerie_boss_attackcritical_01_167090
3749533,mon_faerie_boss_attackcritical_02_167090
3749535,mon_faerie_boss_attackcritical_03_167090
3749537,mon_faerie_boss_attackcritical_04_167090
3749539,mon_faerie_boss_attackcritical_05_167090
852964,mon_faeriedragon_mount_attack_01
852966,mon_faeriedragon_mount_attack_02
852968,mon_faeriedragon_mount_attack_03
852970,mon_faeriedragon_mount_attack_04
852972,mon_faeriedragon_mount_attack_05
852974,mon_faeriedragon_mount_attack_06
852976,mon_faeriedragon_mount_attack_07
852978,mon_faeriedragon_mount_attack_08
1488667,mon_falcosaur_attack_01
1488668,mon_falcosaur_attack_02
1488669,mon_falcosaur_attack_03
1488670,mon_falcosaur_attack_04
1488671,mon_falcosaur_attack_05
1488672,mon_falcosaur_attack_06
1488673,mon_falcosaur_attack_07
1488674,mon_falcosaur_attack_08
1488675,mon_falcosaur_attack_09
1488676,mon_falcosaur_attack_10
1488677,mon_falcosaur_attackcrit_01
1488678,mon_falcosaur_attackcrit_02
1488679,mon_falcosaur_attackcrit_03
1488680,mon_falcosaur_attackcrit_04
1488681,mon_falcosaur_attackcrit_05
594733,mon_fandralcat_attack01
594760,mon_fandralcat_attack02
594709,mon_fandralcat_attack03
594751,mon_fandralcat_attack04
594748,mon_fandralcat_attack05
594712,mon_fandralcat_attack06
594700,mon_fandralcat_attack07
594769,mon_fandralcat_attackcrit01
594745,mon_fandralcat_attackcrit02
594715,mon_fandralcat_attackcrit03
594736,mon_fandralcat_attackcrit04
548611,mon_fandralcat_specialattack01
548612,mon_fandralcat_specialattack02
599426,mon_fandralscorpion_attack01
599453,mon_fandralscorpion_attack02
599378,mon_fandralscorpion_attack03
599375,mon_fandralscorpion_attack04
599462,mon_fandralscorpion_attack05
599459,mon_fandralscorpion_attack06
599405,mon_fandralscorpion_attack07
599429,mon_fandralscorpion_attack08
599381,mon_fandralscorpion_attack09
599420,mon_fandralscorpion_attack10
599369,mon_fandralscorpion_attackcrit01
599435,mon_fandralscorpion_attackcrit02
599441,mon_fandralscorpion_attackcrit03
599432,mon_fandralscorpion_attackcrit04
599414,mon_fandralscorpion_attackcrit05
3717100,mon_faunfemale_attack_00_163314
3717098,mon_faunfemale_attack_01_163314
3793755,mon_faunfemale_attack_01_170005
3717096,mon_faunfemale_attack_02_163314
3793757,mon_faunfemale_attack_02_170005
